Receipt #,Word,POS,Tag
,Lamb,NN,O
,Burger,NN,O
,$13.00,NN,O
,-,NN,O
,NO,NN,O
,Goat,NN,O
,Cheese,NN,O
,NO,NN,O
,Bread,NN,O
,Medium,NN,O
,Sauce,NN,O
,On,NN,O
,Side,NN,O
,Kids,NN,O
,Grilled,NN,O
,Cheese,NN,O
,$5.00,NN,O
,Kids,NN,O
,Fries,NN,O
,$3.00,NN,O
,Sweet,NN,O
,Potato,NN,O
,Fries,NN,O
,$8.00,NN,O
,Kids,NN,O
,Cheeseburger,NN,O
,$7.00,NN,O
,-,NN,O
,NO,NN,O
,Ketchup,NN,O
,No,NN,O
,bun,NN,O
,Sub,NN,O
,sourdough,NN,O
,Beef,NN,O
,Burger,NN,O
,$10.00,NN,O
,-,NN,O
,Medium,NN,O
,Rare,NN,O
,Sides,NN,O
,$3.50,NN,O
,-,NN,O
,Bacon,NN,O
,(2),NN,O
,Slices,NN,O
,Subtotal,NN,O
,$49.50,NN,O
,Sales,NN,O
,Tax,NN,O
,(Incl.,NN,O
,9.5%),NN,O
,$4.70,NN,O
,Total,NN,O
,$54.20,NN,O
Receipt: 97,AMTECH,MR,B-mer
,ELECTRICAL,MR,I-mer
,SUPPLIES,MR,I-mer
,(001963477-M),NN,O
,(GST,NN,O
,ID,NN,O
,NO,NN,O
,001285423104),NN,O
,107,NN,O
,PUSAT,NN,O
,BANDAR,NN,O
,RAWANG,NN,O
,48000,NN,O
,RAWANG,NN,O
,EMAIL:,NN,O
,AMTECH886@YAHOO.COM,NN,O
,TEL/FAX,NN,O
,03-6093,NN,O
,6886,NN,O
,TAX,NN,O
,INVOICE,NN,O
,BILL,NN,O
,NO,NN,O
,:,NN,O
,POS/27408,NN,O
,DATE,NN,O
,:,NN,O
,27/06/18,DT,B-date
,5:02:32,NN,O
,PM,NN,O
,CASHIER,NN,O
,:,NN,O
,AMT,NN,O
,PAYMENT,NN,O
,:,NN,O
,CASH,NN,O
,ITEM,NN,O
,QTY,NN,O
,PRICE,NN,O
,AMOUNT,NN,O
,30W,NN,O
,SUPER,NN,O
,T8,NN,O
,LED,NN,O
,TUBE^D/L,NN,O
,-FNM,NN,O
,@16.00,NN,O
,00004285,NN,O
,5,NN,O
,16.00,NN,O
,80.00,NN,O
,SR,NN,O
,2X40W,NN,O
,LED,NN,O
,F/FITTING,NN,O
,(EMPTY)-ITK,NN,O
,@14.00,NN,O
,00002348,NN,O
,4,NN,O
,14.00,NN,O
,56.00,NN,O
,SR,NN,O
,GROSS,NN,O
,AMT,NN,O
,:,NN,O
,136.00,AM,B-amt
,GST,NN,O
,(6%),NN,O
,:,NN,O
,0.00,NN,O
,NET,NN,O
,AMT,NN,O
,:,NN,O
,136.00,NN,O
,RECEIVED,NN,O
,150.00,NN,O
,CHANGE,NN,O
,14.00,NN,O
,ROUND,NN,O
,ADJ.,NN,O
,0.00,NN,O
,GST,NN,O
,SUMMARY,NN,O
,SR,NN,O
,@,NN,O
,0%,NN,O
,AMOUNT(RM),NN,O
,136.00,NN,O
,TAX(RM),NN,O
,0.00,NN,O
,THANK,NN,O
,YOU,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,,NN,O
Receipt: 98,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,*,NN,O
,0193,NN,O
,Table,NN,O
,54,NN,O
,#Party,NN,O
,2,NN,O
,WILLIAM,NN,O
,L,NN,O
,SvrCk:,NN,O
,10,NN,O
,8:07p,NN,O
,03/22/13,DT,B-date
,DINING,MR,B-mer
,ROOM,MR,I-mer
,T5,MR,I-mer
,MAIN,MR,I-mer
,DINING,MR,I-mer
,1,NN,O
,BEEFEATER-MARTINI,NN,O
,11.50,NN,O
,ROSEMARY,NN,O
,CAIPIRINHA,NN,O
,13.00,NN,O
,1,NN,O
,CRABCAKES,NN,O
,17.00,NN,O
,1,NN,O
,BLACK,NN,O
,PEPPER,NN,O
,BACON,NN,O
,12.00,NN,O
,1,NN,O
,Millenium,NN,O
,2#,NN,O
,52.00,NN,O
,1,NN,O
,NY,NN,O
,SIRLOIN,NN,O
,46.00,NN,O
,1,NN,O
,BRUSSEL,NN,O
,SPROUTS,NN,O
,13.00,NN,O
,1,NN,O
,ESPRESSO,NN,O
,4.50,NN,O
,1,NN,O
,LAUREN'S,NN,O
,HAZELNUT,NN,O
,TORTE,NN,O
,9.00,NN,O
,Sub,NN,O
,Total,NN,O
,:,NN,O
,178.00,NN,O
,Tax,NN,O
,15.35,NN,O
,Sub,NN,O
,Total:,NN,O
,193.35,NN,O
,03/22,NN,O
,9:53p,NN,O
,TOTAL,NN,O
,:,NN,O
,193,NN,O
,.35,NN,O
,S$,NN,O
Receipt: 99,HERO,MR,B-mer
,DISTRIBUTION,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(SUBANG,NN,O
,JASA),NN,O
,666770-U,NN,O
,GST,NN,O
,REG,NN,O
,:,NN,O
,001627654144,NN,O
,4243,NN,O
,JLN,NN,O
,TMN,NN,O
,SUBANG,NN,O
,JASA,NN,O
,3,NN,O
,40150,NN,O
,SELANGOR,NN,O
,TAX,NN,O
,INVOICE,NN,O
,:,NN,O
,SJP03201705170016,NN,O
,CASHIER,NN,O
,:,NN,O
,SITI,NN,O
,ANI,NN,O
,17/05/17,DT,B-date
,08:48:09,NN,O
,CAP,NN,O
,MAKMUR,NN,O
,MINYAK,NN,O
,PACKET,NN,O
,1KG,NN,O
,9555845400009,NN,O
,H/GRASS,NN,O
,K/JELLY,NN,O
,F/POW,NN,O
,S'BERRY,NN,O
,250G,NN,O
,'1,NN,O
,9555124301089,NN,O
,SA,NN,O
,GRANNY,NN,O
,SMITH,NN,O
,10'S,NN,O
,(PKT),NN,O
,515474,NN,O
,2.50*3,NN,O
,6.00*3,NN,O
,7.99*2,NN,O
,7.50,NN,O
,Z,NN,O
,18.00,NN,O
,S,NN,O
,15.98,NN,O
,Z,NN,O
,8,NN,O
,WONG,NN,O
,TAI,NN,O
,CHIN,NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,SHOPPING,NN,O
,WITH,NN,O
,US.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,:,NN,O
,ITEM,NN,O
,3,NN,O
,QTY,NN,O
,TOTAL,NN,O
,SAVING,NN,O
,0.00,NN,O
,TOTAL,NN,O
,WITH,NN,O
,GST,NN,O
,@,NN,O
,6%,NN,O
,ROUNDING,NN,O
,TOTAL,NN,O
,TENDER,NN,O
,MASTER,NN,O
,5148,NN,O
,APP:,NN,O
,83650,NN,O
,CHANGE,NN,O
,41.48,NN,O
,0.02,NN,O
,41.50,AM,B-amt
,41.50,NN,O
,0.00,NN,O
,GST,NN,O
,ANALYSIS,NN,O
,GOODS,NN,O
,TAX,NN,O
,AMOUNT,NN,O
,S,NN,O
,=,NN,O
,6%,NN,O
,Z,NN,O
,=,NN,O
,0%,NN,O
,16.98,NN,O
,23.48,NN,O
,1.02,NN,O
,0.00,NN,O
,MEMBER,NN,O
,NUM,NN,O
,:,NN,O
,80148970,NN,O
,,NN,O
Receipt: 100,RESTORAN,MR,B-mer
,WAN,MR,I-mer
,SHENG,MR,I-mer
,002043319-W,NN,O
,NO.2,NN,O
,SEKSYEN,NN,O
,9,NN,O
,43200,NN,O
,CHERAS,NN,O
,GST,NN,O
,REG,NN,O
,NO:,NN,O
,001335787520,NN,O
,TAX,NN,O
,INVOICE,NN,O
,INV,NN,O
,NO.:,NN,O
,1044151,NN,O
,CASHIER:,NN,O
,THANDAR,NN,O
,DATE,NN,O
,:,NN,O
,14-03-2018,DT,B-date
,10:22:59,NN,O
,DESCRIPTION,NN,O
,QTY,NN,O
,U.PRICE,NN,O
,TOTAL,NN,O
,TAX,NN,O
,KOPI,NN,O
,O,NN,O
,(B),NN,O
,1,NN,O
,X,NN,O
,2.10,NN,O
,2.10,NN,O
,SR,NN,O
,TAKE,NN,O
,AWAY,NN,O
,1,NN,O
,X,NN,O
,0.20,NN,O
,0.20,NN,O
,SR,NN,O
,TOTAL,NN,O
,QTY:2,NN,O
,TOTAL,NN,O
,(EXCLUDING,NN,O
,GST):,NN,O
,2.17,NN,O
,GST,NN,O
,PAYABLE,NN,O
,(6%):,NN,O
,0.13,NN,O
,TOTAL,NN,O
,(INCLUSIVE,NN,O
,OF,NN,O
,GST):,NN,O
,2.30,AM,B-amt
,TOTAL:,NN,O
,2.30,NN,O
,CASH:,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT,NN,O
,(RM),NN,O
,TAX,NN,O
,(RM),NN,O
,SR,NN,O
,(@,NN,O
,6%),NN,O
,2.17,NN,O
,0.13,NN,O
,2.30,NN,O
,,NN,O
Receipt: 101,GARDENIA,MR,B-mer
,BAKERIES,MR,I-mer
,(KL),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(139386,NN,O
,X),NN,O
,LOT,NN,O
,3,NN,O
,40300,NN,O
,SHAH,NN,O
,ALAM,NN,O
,TEL:,NN,O
,03-,NN,O
,55423228,NN,O
,FAX:03-,NN,O
,55423213,NN,O
,GST,NN,O
,ID:,NN,O
,000381399040,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,CASH,NN,O
,INV,NN,O
,NO.:,NN,O
,7828F715,NN,O
,VE0514,NN,O
,DATE:,NN,O
,28/08/2017,DT,B-date
,MAKASSAR,NN,O
,FRESH,NN,O
,MARKET,NN,O
,SDN,NN,O
,BHD,NN,O
,GROUND,NN,O
,FLOOR,NN,O
,JALAN,NN,O
,SS,NN,O
,15/4B,NN,O
,47500,NN,O
,SUBANG,NN,O
,JAYA,NN,O
,CUSTOMER'S,NN,O
,COPY,NN,O
,VE05:,NN,O
,RIDZUAN,NN,O
,(11900),NN,O
,DD:,NN,O
,28/08/2017,NN,O
,12:26,NN,O
,DESCRIPTION,NN,O
,U.P,NN,O
,ISS,NN,O
,EXC,NN,O
,D,NN,O
,SALE,NN,O
,AMT(RM),NN,O
,O.C.,NN,O
,WHITE,NN,O
,2.13,NN,O
,5,NN,O
,2,NN,O
,0,NN,O
,3,NN,O
,6.39,NN,O
,WHOLEMEAL,NN,O
,2.78,NN,O
,5,NN,O
,0,NN,O
,0,NN,O
,5,NN,O
,13.90,NN,O
,O.C,NN,O
,JUMBO,NN,O
,2.97,NN,O
,2,NN,O
,4,NN,O
,0,NN,O
,-2,NN,O
,-5.94,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,14.35,NN,O
,DELICIA-B/SCOTCH,NN,O
,3.72,NN,O
,3,NN,O
,0,NN,O
,0,NN,O
,3,NN,O
,11.16,NN,O
,CR-CHOCLT,NN,O
,0.72,NN,O
,20,NN,O
,0,NN,O
,0,NN,O
,20,NN,O
,14.40,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(EXCL.,NN,O
,GST):,NN,O
,25.56,NN,O
,GST:,NN,O
,1.53,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(INC.,NN,O
,GST):,NN,O
,27.09,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,14.35,NN,O
,TOTAL,NN,O
,PAYABLE:,NN,O
,41.44,AM,B-amt
,E.&.0.E.,NN,O
,RECEIVED,NN,O
,ABOVE,NN,O
,GOODS,NN,O
,IN,NN,O
,GOOD,NN,O
,ORDER,NN,O
,CONDITION.,NN,O
,THE,NN,O
,RECIPIENT,NN,O
,OF,NN,O
,GARDENIA'S,NN,O
,PRODUCTS,NN,O
,IS,NN,O
,REQUIRED,NN,O
,TO,NN,O
,MAKE,NN,O
,NECESSARY,NN,O
,ADJUSTMENTS,NN,O
,TO,NN,O
,ITS,NN,O
,INPUT,NN,O
,TAX,NN,O
,CLAIMS,NN,O
,ADJUSTMENTS,NN,O
,SHOWN,NN,O
,IN,NN,O
,THIS,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,,NN,O
Receipt: 102,POPULAR,MR,B-mer
,BOOK,MR,I-mer
,CO.,MR,I-mer
,(M),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(CO.,NN,O
,NO.,NN,O
,113825-W),NN,O
,(GST,NN,O
,REG,NN,O
,NO.,NN,O
,001492992000),NN,O
,NO,NN,O
,8,NN,O
,56000,NN,O
,KUALA,NN,O
,LUMPUR,NN,O
,SUNWAY,NN,O
,VELOCITY,NN,O
,TEL,NN,O
,:,NN,O
,03-9201,NN,O
,6281/6920,NN,O
,01/03/18,DT,B-date
,19:14,NN,O
,SLIP,NN,O
,NO.:,NN,O
,0010104733,NN,O
,WONG,NN,O
,PEI,NN,O
,YI,NN,O
,TRANS:,NN,O
,114793,NN,O
,MEMBER,NN,O
,CARD,NN,O
,NO:,NN,O
,2008011381468,NN,O
,CARD,NN,O
,EXPIRY:,NN,O
,30/09/18,NN,O
,DESCRIPTION,NN,O
,AMOUNT,NN,O
,TOMBOW,NN,O
,C/TAPE,NN,O
,CX5N,NN,O
,2PC,NN,O
,@,NN,O
,9.89,NN,O
,19.78,NN,O
,T,NN,O
,SPRING,NN,O
,ISSUE,NN,O
,20%,NN,O
,REBA,NN,O
,L11,NN,O
,X-VENTURE,NN,O
,UNEXPLA[BK],NN,O
,12.00,NN,O
,Z,NN,O
,MEMBER,NN,O
,DISCOUNT,NN,O
,-1.20,NN,O
,PU,NN,O
,EXPANDING,NN,O
,FILE-TS,NN,O
,20.90,NN,O
,T,NN,O
,MEMBER,NN,O
,DISCOUNT,NN,O
,-2.09,NN,O
,TOTAL,NN,O
,RM,NN,O
,INCL.,NN,O
,OF,NN,O
,GST,NN,O
,49.39,NN,O
,ROUNDING,NN,O
,ADJ,NN,O
,0.01,NN,O
,TOTAL,NN,O
,RM,NN,O
,49.40,AM,B-amt
,CASH,NN,O
,-50.00,NN,O
,CHANGE,NN,O
,0.60,NN,O
,ITEM,NN,O
,COUNT,NN,O
,5,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT,NN,O
,(RM),NN,O
,TAX,NN,O
,(RM),NN,O
,T,NN,O
,@,NN,O
,6%,NN,O
,36.41,NN,O
,2.18,NN,O
,Z,NN,O
,@,NN,O
,0%,NN,O
,10.80,NN,O
,0.00,NN,O
,TOTAL,NN,O
,SAVINGS,NN,O
,-3.29,NN,O
,BE,NN,O
,A,NN,O
,POPULAR,NN,O
,CARD,NN,O
,MEMBER,NN,O
,AND,NN,O
,ENJOY,NN,O
,SPECIAL,NN,O
,DISCOUNTS,NN,O
,THANK,NN,O
,YOU.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN.,NN,O
,WWW.POPULAR.COM.MY,NN,O
,BUY,NN,O
,CHINESE,NN,O
,BOOKS,NN,O
,ONLINE,NN,O
,WWW.POPULARONLINE.COM.MY,NN,O
,,NN,O
Receipt: 103,107,NN,O
,GERBANG,MR,B-mer
,ALAF,MR,I-mer
,RESTAURANTS,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(65351-M),NN,O
,FORMERLY,NN,O
,KNOWN,NN,O
,AS,NN,O
,GOLDEN,NN,O
,ARCHES,NN,O
,RESTAURANTS,NN,O
,SDN,NN,O
,BHD,NN,O
,LICENSEE,NN,O
,OF,NN,O
,MCDONALD'S,NN,O
,LEVEL,NN,O
,6,NN,O
,NO.3,NN,O
,SETANGOR,NN,O
,(GST,NN,O
,ID,NN,O
,NO:,NN,O
,000504664064),NN,O
,MCDONALD'S,NN,O
,SHELL,NN,O
,MAHKOTA,NN,O
,CHERAS,NN,O
,DT,NN,O
,(#36,NN,O
,TEL,NN,O
,NO.,NN,O
,03-9010-9849,NN,O
,TAX,NN,O
,INVOICE,NN,O
,MFY,NN,O
,SIDE,NN,O
,1,NN,O
,INV#,NN,O
,003621900059183,NN,O
,ORD,NN,O
,#07,NN,O
,-REG,NN,O
,#19-,NN,O
,10/03/2018,DT,B-date
,17:24:07,NN,O
,QTY,NN,O
,ITEM,NN,O
,TOTAL,NN,O
,1,NN,O
,M,NN,O
,COKE,NN,O
,3.50,NN,O
,1,NN,O
,MCCHICKEN,NN,O
,5.00,NN,O
,TAKEOUT,NN,O
,TOTAL,NN,O
,(INCL,NN,O
,GST),NN,O
,8.50,AM,B-amt
,TOTAL,NN,O
,ROUNDED,NN,O
,8.50,NN,O
,CASH,NN,O
,TENDERED,NN,O
,50.00,NN,O
,CHANGE,NN,O
,41.50,NN,O
,TOTAL,NN,O
,INCLUDES,NN,O
,6%,NN,O
,GST,NN,O
,0.48,NN,O
,THANK,NN,O
,YOU,NN,O
,AND,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN.,NN,O
,,NN,O
Receipt: 104,99,MR,B-mer
,SPEED,MR,I-mer
,MART,MR,I-mer
,S/B,MR,I-mer
,(519537-X),NN,O
,LOT,NN,O
,P.T.,NN,O
,2811,NN,O
,TAMAN,NN,O
,BERKELEY,NN,O
,41150,NN,O
,KLANG,NN,O
,1558-TMN,NN,O
,PUSAT,NN,O
,KEPONG,NN,O
,GST,NN,O
,ID.,NN,O
,NO,NN,O
,:,NN,O
,000181747712,NN,O
,INVOICE,NN,O
,NO,NN,O
,:,NN,O
,17858/102/T0308,NN,O
,07:54PM,NN,O
,561781,NN,O
,21-11-16,DT,B-date
,5386,NN,O
,STAR,NN,O
,BRAND,NN,O
,GARBAGE,NN,O
,BAG,NN,O
,@6,NN,O
,X,NN,O
,RM,NN,O
,5.30,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(INCLUSIVE,NN,O
,GST),NN,O
,RM,NN,O
,CASH,NN,O
,RM,NN,O
,CHANGE,NN,O
,RM,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT(RM),NN,O
,TAX(RM),NN,O
,S,NN,O
,=,NN,O
,6%,NN,O
,30.00,NN,O
,1.80,NN,O
,THANK,NN,O
,YOU.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,KEEP,NN,O
,THE,NN,O
,INVOICE,NN,O
,FOR,NN,O
,APPLICABLE,NN,O
,RETURNS,NN,O
,RM31.80,NN,O
,S,NN,O
,31.80,AM,B-amt
,50.00,NN,O
,18.20,NN,O
,,NN,O
Receipt: 105,PASAR,MR,B-mer
,RAYA,MR,I-mer
,MEGA,MR,I-mer
,MAJU,MR,I-mer
,(SEMENYIH),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(767840-W),NN,O
,NO,NN,O
,24,NN,O
,JALAN,NN,O
,PUSAT,NN,O
,PERNIAGAAN,NN,O
,BUNGA,NN,O
,RAYA,NN,O
,4,NN,O
,PUSAT,NN,O
,PERNIAGAAN,NN,O
,BUNGA,NN,O
,RAYA,NN,O
,TEL:,NN,O
,FAX:,NN,O
,GST,NN,O
,REG,NN,O
,NO:,NN,O
,000746659840,NN,O
,INVOICE,NN,O
,NO,NN,O
,:,NN,O
,01-283886,NN,O
,DATE,NN,O
,:,NN,O
,03/07/2018,DT,B-date
,5:22:43,NN,O
,PM,NN,O
,CASHIER,NN,O
,:,NN,O
,SITI,NN,O
,TAX,NN,O
,INVOICE,NN,O
,DESCRIPTION,NN,O
,QTY,NN,O
,PRICE,NN,O
,AMOUNT,NN,O
,1,NN,O
,2,NN,O
,SRO,NN,O
,9555544201075,NN,O
,PRO,NN,O
,BALANCE,NN,O
,400GM,NN,O
,-,NN,O
,BEFF,NN,O
,SR0,NN,O
,9555544201198,NN,O
,PRO,NN,O
,BALANCE,NN,O
,LAMB,NN,O
,400GM,NN,O
,4,NN,O
,3,NN,O
,4.35,NN,O
,4.35,NN,O
,17.40,NN,O
,13.05,NN,O
,TOTAL:,NN,O
,30.45,AM,B-amt
,DISCOUNT:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,SALES,NN,O
,INCLUSIVE,NN,O
,GST,NN,O
,@0.00%:,NN,O
,30.45,NN,O
,CASH,NN,O
,RECEIVED,NN,O
,:,NN,O
,30.50,NN,O
,CHANGE,NN,O
,:,NN,O
,0.05,NN,O
,GST,NN,O
,SUMMARY,NN,O
,%,NN,O
,AMOUNT(RM),NN,O
,TAX(RM),NN,O
,SR0,NN,O
,0.00,NN,O
,30.45,NN,O
,0.00,NN,O
,THANK,NN,O
,YOU.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,TERIMA,NN,O
,KASIH.,NN,O
,SILA,NN,O
,DATANG,NN,O
,LAGI,NN,O
,GOOD,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,REFUNABLE,NN,O
,AND,NN,O
,RETURNABLE,NN,O
,,NN,O
Receipt: 106,R,NN,O
,KEDAI,MR,B-mer
,PAPAN,MR,I-mer
,YEW,MR,I-mer
,CHUAN,MR,I-mer
,(0005583085-K),NN,O
,LOT,NN,O
,276,NN,O
,JALAN,NN,O
,BANTING,NN,O
,43800,NN,O
,DENGKIL,NN,O
,TEL,NN,O
,:,NN,O
,03-87686092,NN,O
,FAX,NN,O
,:,NN,O
,03-87686092,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,000781500416,NN,O
,TAX,NN,O
,INVOICE,NN,O
,BILL,NN,O
,TO,NN,O
,:,NN,O
,SUCI,NN,O
,ALAM,NN,O
,JAYA,NN,O
,TRANSPORT,NN,O
,NO,NN,O
,1,NN,O
,JALAN,NN,O
,AMAN,NN,O
,2,NN,O
,TAMAN,NN,O
,DESA,NN,O
,43800,NN,O
,DENGKIL,NN,O
,SELANGOR,NN,O
,017-6057770,NN,O
,DOC,NN,O
,NO.,NN,O
,:,NN,O
,CS00010930,NN,O
,DATE:,NN,O
,17/03/2018,DT,B-date
,CASHIER,NN,O
,:,NN,O
,USER,NN,O
,TIME:,NN,O
,15:02:00,NN,O
,SALESPERSON,NN,O
,:,NN,O
,REF.,NN,O
,:,NN,O
,ITEM,NN,O
,QTY,NN,O
,S/PRICE,NN,O
,(GST),NN,O
,(GST),NN,O
,TAX,NN,O
,100088,NN,O
,3,NN,O
,55.00,NN,O
,58.30,NN,O
,174.90,AM,B-amt
,SR,NN,O
,B.R.C,NN,O
,A10,NN,O
,1.7X4M,NN,O
,TOTAL,NN,O
,QTY:,NN,O
,3,NN,O
,174.90,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(EXCLUDING,NN,O
,GST),NN,O
,:,NN,O
,165.00,NN,O
,DISCOUNT,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,GST,NN,O
,:,NN,O
,9.90,NN,O
,ROUNDING,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(INCLUSIVE,NN,O
,OF,NN,O
,GST),NN,O
,:,NN,O
,174.90,NN,O
,CASH,NN,O
,:,NN,O
,200.00,NN,O
,CHANGE,NN,O
,:,NN,O
,25.10,NN,O
,GST,NN,O
,SUMMARY,NN,O
,TAX,NN,O
,CODE,NN,O
,%,NN,O
,AMT,NN,O
,(RM),NN,O
,TAX,NN,O
,(RM),NN,O
,SR,NN,O
,6,NN,O
,165.00,NN,O
,9.90,NN,O
,TOTAL,NN,O
,:,NN,O
,165.00,NN,O
,9.90,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,RETURNABLE,NN,O
,,NN,O
Receipt: 107,TAN,NN,O
,CHAY,NN,O
,YEE,NN,O
,S.H.H.,MR,B-mer
,MOTOR,MR,I-mer
,(SUNGAI,MR,I-mer
,RENGIT),MR,I-mer
,SDN.,MR,I-mer
,BHD.,MR,I-mer
,(801580-T),NN,O
,NO.,NN,O
,343,NN,O
,81620,NN,O
,PENGERANG,NN,O
,TEL:,NN,O
,07-8263254,NN,O
,FAX:,NN,O
,07-8266888,NN,O
,INVOICE,NN,O
,ITEM/DESC.,NN,O
,QTY,NN,O
,U.PRICE,NN,O
,RM(TOTAL),NN,O
,4132,NN,O
,1,NN,O
,20.00,AM,B-amt
,20.00,NN,O
,CROCS,NN,O
,300X17,NN,O
,TUBES,NN,O
,SUB,NN,O
,TOTAL,NN,O
,:,NN,O
,20.00,NN,O
,ROUNDING,NN,O
,ADJUSTMENT,NN,O
,:,NN,O
,0.00,NN,O
,GRAND,NN,O
,TOTAL,NN,O
,:,NN,O
,20.00,NN,O
,CASH,NN,O
,:,NN,O
,20.00,NN,O
,CHANGE,NN,O
,:,NN,O
,0.00,NN,O
,23-01-2019,DT,B-date
,13:14:15,NN,O
,PM,NN,O
,TOKEN,NN,O
,NO:,NN,O
,0,NN,O
,INVOICE,NN,O
,NO:,NN,O
,22497,NN,O
,THANKS,NN,O
,YOUR,NN,O
,SUPPORT,NN,O
,,NN,O
Receipt: 108,MR.,MR,B-mer
,D.I.Y.,MR,I-mer
,(M),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(CO.REG,NN,O
,:860671-D),NN,O
,LOT,NN,O
,1851-A,NN,O
,&,NN,O
,1851-B,NN,O
,KAWASAN,NN,O
,PERINDUSTRIAN,NN,O
,BALAKONG,NN,O
,43300,NN,O
,SERI,NN,O
,KEMBANGAN,NN,O
,(GST,NN,O
,ID,NN,O
,NO,NN,O
,:000306020352),NN,O
,(IOI,NN,O
,PUCHONG),NN,O
,-TAX,NN,O
,INVOICE-,NN,O
,SEKOPLAS,NN,O
,H/D,NN,O
,GARBAGE,NN,O
,89CM*117CM,NN,O
,10S,NN,O
,*S,NN,O
,WA57,NN,O
,-,NN,O
,16,NN,O
,9557002081113,NN,O
,4,NN,O
,X,NN,O
,9.50,NN,O
,38.00,AM,B-amt
,ITEM(S),NN,O
,:,NN,O
,1,NN,O
,QTY(S),NN,O
,:,NN,O
,4,NN,O
,TOTAL,NN,O
,INCL.,NN,O
,GST@6%,NN,O
,RM,NN,O
,38.00,NN,O
,CASH,NN,O
,RM,NN,O
,50.00,NN,O
,CHANGE,NN,O
,RM,NN,O
,12.00,NN,O
,GST,NN,O
,@6%,NN,O
,INCLUDED,NN,O
,IN,NN,O
,TOTAL,NN,O
,RM,NN,O
,2.15,NN,O
,27-04-18,DT,B-date
,16:26,NN,O
,SH01,NN,O
,ZJ86,NN,O
,T2,NN,O
,R000120718,NN,O
,OPERATOR,NN,O
,TRAINEE,NN,O
,CASHIER,NN,O
,EXCHANGE,NN,O
,ARE,NN,O
,ALLOWED,NN,O
,WITHIN,NN,O
,7,NN,O
,DAY,NN,O
,WITH,NN,O
,RECEIPT.,NN,O
,STRICTLY,NN,O
,NO,NN,O
,CASH,NN,O
,REFUND.,NN,O
,,NN,O
Receipt: 109,MR.,MR,B-mer
,D.I.Y.,MR,I-mer
,(KUCHAI),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(CO,NN,O
,REG,NN,O
,:,NN,O
,750441-W),NN,O
,LOT,NN,O
,1851-A,NN,O
,&,NN,O
,1851-B,NN,O
,KAWASAN,NN,O
,PERINDUSTRIAN,NN,O
,BALAKONG,NN,O
,43300,NN,O
,SERI,NN,O
,KEMBANGAN,NN,O
,(GST,NN,O
,ID,NN,O
